From src:'1'	To src:'2'
CHEMBL1233331	DB03387
CHEMBL3187032	DB14173
CHEMBL1201116	DB00739
CHEMBL3545413	DB11904
CHEMBL310555	DB11145
CHEMBL1149	DB00583
CHEMBL2105555	DB09231
CHEMBL114070	DB02680
CHEMBL866	DB01024
CHEMBL243580	DB07301
CHEMBL321113	DB02019
CHEMBL174984	DB13692
CHEMBL1235568	DB08451
CHEMBL221326	DB15919
CHEMBL305660	DB11742
CHEMBL4297528	DB15305
CHEMBL77921	DB11428
CHEMBL1233797	DB02929
CHEMBL179532	DB07570
CHEMBL1204628	DB01864
CHEMBL307697	DB05686
CHEMBL177749	DB07739
CHEMBL1232411	DB01749
CHEMBL456649	DB08446
CHEMBL477486	DB02181
CHEMBL4298137	DB16704
CHEMBL2104856	DB11452
CHEMBL412763	DB04717
CHEMBL1255582	DB06585
CHEMBL729	DB01601
CHEMBL2106316	DB06446
CHEMBL4297646	DB15348
CHEMBL329363	DB06970
CHEMBL4297542	DB11987
CHEMBL253371	DB01616
CHEMBL284838	DB12685
CHEMBL2104955	DB04891
CHEMBL214502	DB07197
CHEMBL345237	DB12361
CHEMBL277522	DB08981
CHEMBL216697	DB07280
CHEMBL31344	DB04175
CHEMBL3707387	DB05389
CHEMBL3786343	DB13164
CHEMBL371732	DB07976
CHEMBL1652621	DB12658
CHEMBL1256575	DB12870
CHEMBL1987462	DB13206
CHEMBL113461	DB06200
CHEMBL93647	DB02616
CHEMBL3092562	DB14885
CHEMBL24722	DB06894
CHEMBL113178	DB11142
CHEMBL4297361	DB13097
CHEMBL1208572	DB11544
CHEMBL513	DB00262
CHEMBL709	DB00346
CHEMBL283754	DB00587
CHEMBL252556	DB09081
CHEMBL3353410	DB09330
CHEMBL489285	DB07694
CHEMBL2111086	DB04972
CHEMBL1689063	DB09060
CHEMBL3305985	DB13648
CHEMBL416898	DB13424
CHEMBL452587	DB07619
CHEMBL2181927	DB16165
CHEMBL504535	DB12354
CHEMBL1650	DB01380
CHEMBL201880	DB04689
CHEMBL259352	DB07928
CHEMBL91238	DB09247
CHEMBL70352	DB09023
CHEMBL1233636	DB07992
CHEMBL2107832	DB14904
CHEMBL106187	DB03957
CHEMBL136497	DB13056
CHEMBL1201387	DB14209
CHEMBL3646221	DB12255
CHEMBL1623738	DB11235
CHEMBL220396	DB07303
CHEMBL66115	DB02594
CHEMBL4297583	DB16690
CHEMBL1672	DB01416
CHEMBL265948	DB12438
CHEMBL633	DB01118
CHEMBL417656	DB02894
CHEMBL2105032	DB04863
CHEMBL2107143	DB06177
CHEMBL589	DB00268
CHEMBL194014	DB14177
CHEMBL412989	DB03751
CHEMBL180022	DB11828
CHEMBL1200747	DB06768
CHEMBL4297596	DB15085
CHEMBL1279	DB00998
CHEMBL90403	DB02953
CHEMBL550781	DB04856
CHEMBL2105019	DB12448
CHEMBL380888	DB07100
CHEMBL269732	DB00864
CHEMBL1200507	DB01249
CHEMBL1232305	DB02883
CHEMBL1788400	DB13512
CHEMBL1235432	DB03304
CHEMBL3039515	DB12486
CHEMBL3989934	DB14857
CHEMBL316048	DB03882
CHEMBL2107723	DB12482
CHEMBL986	DB00162
CHEMBL210952	DB12308
CHEMBL1479	DB01406
CHEMBL1135	DB13352
CHEMBL401842	DB07946
CHEMBL4754445	DB06481
CHEMBL1370446	DB13614
CHEMBL494753	DB04574
CHEMBL593830	DB03488
CHEMBL2103851	DB12742
CHEMBL1210221	DB08435
CHEMBL4297623	DB16153
CHEMBL298019	DB08012
CHEMBL75680	DB07364
CHEMBL15063	DB07392
CHEMBL590985	DB06178
CHEMBL59	DB00988
CHEMBL1231652	DB02821
CHEMBL189938	DB08063
CHEMBL484	DB13868
CHEMBL386115	DB05434
CHEMBL2110959	DB13578
CHEMBL3182744	DB14107
CHEMBL62382	DB12697
CHEMBL183817	DB03257
CHEMBL23996	DB08307
CHEMBL1440	DB00759
CHEMBL153479	DB06742
CHEMBL1614713	DB12432
CHEMBL1234088	DB08125
CHEMBL2042273	DB16349
CHEMBL88712	DB16346
CHEMBL2106905	DB13487
CHEMBL1004	DB00366
CHEMBL416146	DB01628
CHEMBL4297355	DB13102
CHEMBL3989529	DB06689
CHEMBL460499	DB09010
CHEMBL4303323	DB15407
CHEMBL38885	DB01898
CHEMBL1230661	DB04612
CHEMBL35	DB00695
CHEMBL283120	DB12802
CHEMBL1683	DB14540
CHEMBL4297544	DB12040
CHEMBL1221699	DB08462
CHEMBL189558	DB08761
CHEMBL226267	DB06249
CHEMBL3989950	DB16687
CHEMBL1017	DB00966
CHEMBL433501	DB03643
CHEMBL109831	DB12470
CHEMBL1204644	DB13191
CHEMBL8145	DB13182
CHEMBL1234135	DB08147
CHEMBL402744	DB04274
CHEMBL1118	DB06700
CHEMBL277535	DB04794
CHEMBL2365743	DB16932
CHEMBL1442934	DB11924
CHEMBL384200	DB12232
CHEMBL4297379	DB15282
CHEMBL402001	DB02900
CHEMBL1193948	DB05395
CHEMBL27551	DB02650
CHEMBL1257070	DB05659
CHEMBL4802153	DB16333
CHEMBL228133	DB07856
CHEMBL281350	DB17052
CHEMBL3137309	DB11581
CHEMBL1332971	DB09218
CHEMBL1089221	DB13501
CHEMBL3319236	DB12297
CHEMBL134529	DB03657
CHEMBL449303	DB06748
CHEMBL61441	DB13911
CHEMBL1016	DB13919
CHEMBL257167	DB17058
CHEMBL886	DB03761
CHEMBL538867	DB12655
CHEMBL398435	DB08816
CHEMBL4791392	DB06713
CHEMBL148756	DB03121
CHEMBL405	DB00182
CHEMBL486921	DB07317
CHEMBL26424	DB04905
CHEMBL358866	DB03268
CHEMBL190677	DB14020
CHEMBL554	DB01259
CHEMBL140979	DB17033
CHEMBL7301	DB05076
CHEMBL3391662	DB09297
CHEMBL309282	DB02741
CHEMBL3827379	DB15193
CHEMBL415690	DB03995
CHEMBL372638	DB14029
CHEMBL2104722	DB13607
CHEMBL278663	DB01472
CHEMBL157604	DB08767
CHEMBL560993	DB11900
CHEMBL3707384	DB13748
CHEMBL2107636	DB13778
CHEMBL1208642	DB09499
CHEMBL1742439	DB13349
CHEMBL1208	DB00827
CHEMBL1201208	DB00830
CHEMBL2107774	DB11455
CHEMBL351298	DB08487
CHEMBL4297520	DB12375
CHEMBL47181	DB02726
CHEMBL459	DB00968
CHEMBL133097	DB04013
CHEMBL1235458	DB08430
CHEMBL513425	DB08051
CHEMBL3302622	DB01453
CHEMBL285527	DB04474
CHEMBL2110596	DB13727
CHEMBL296035	DB06726
CHEMBL160	DB00091
CHEMBL3338866	DB15028
CHEMBL3982690	DB14970
CHEMBL1569487	DB06725
CHEMBL1488	DB00791
CHEMBL1206690	DB08439
CHEMBL376044	DB08481
CHEMBL3707370	DB13224
CHEMBL35107	DB08740
CHEMBL1201109	DB01260
CHEMBL408967	DB07596
CHEMBL1868702	DB11619
CHEMBL1618378	DB06421
CHEMBL2107611	DB11159
CHEMBL80257	DB02853
CHEMBL4297674	DB15347
CHEMBL482708	DB08023
CHEMBL25028	DB14090
CHEMBL608533	DB06595
CHEMBL3545376	DB12147
CHEMBL2104786	DB11190
CHEMBL3707363	DB13361
CHEMBL2106309	DB14538
CHEMBL1356238	DB06815
CHEMBL101740	DB14750
CHEMBL278819	DB00805
CHEMBL2402904	DB12725
CHEMBL1453317	DB11282
CHEMBL112687	DB04500
CHEMBL2263632	DB16049
CHEMBL3301800	DB01150
CHEMBL222649	DB03837
CHEMBL493287	DB01296
CHEMBL306226	DB02962
CHEMBL152	DB00369
CHEMBL695	DB00347
CHEMBL22830	DB16858
CHEMBL1076637	DB03839
CHEMBL111654	DB11496
CHEMBL209740	DB07276
CHEMBL779	DB00820
CHEMBL680	DB00833
CHEMBL1213412	DB06990
CHEMBL2104979	DB12821
CHEMBL459170	DB08444
CHEMBL1618116	DB15622
CHEMBL4091374	DB14801
CHEMBL3092995	DB15203
CHEMBL100014	DB05103
CHEMBL1254990	DB16260
CHEMBL1235136	DB02093
CHEMBL4594445	DB16078
CHEMBL2059073	DB11185
CHEMBL489514	DB07358
CHEMBL477508	DB02290
CHEMBL513909	DB16107
CHEMBL371948	DB02323
CHEMBL508651	DB17240
CHEMBL1213583	DB06730
CHEMBL1569545	DB13674
CHEMBL1915540	DB15027
CHEMBL1201753	DB08860
CHEMBL491841	DB07588
CHEMBL1230893	DB04622
CHEMBL2364626	DB11787
CHEMBL3990804	DB06519
CHEMBL3948730	DB14989
CHEMBL399598	DB02834
CHEMBL251073	DB08496
CHEMBL2107333	DB08908
CHEMBL2103836	DB12105
CHEMBL2043437	DB11978
CHEMBL435381	DB05095
CHEMBL483790	DB07292
CHEMBL24983	DB04459
CHEMBL1956820	DB12876
CHEMBL248702	DB01191
CHEMBL1672054	DB06634
CHEMBL479	DB00679
CHEMBL3989862	DB11786
CHEMBL296323	DB07454
CHEMBL4441355	DB06250
CHEMBL1075733	DB13099
CHEMBL2105275	DB06714
CHEMBL3544978	DB12817
CHEMBL275339	DB08214
CHEMBL1194287	DB08800
CHEMBL220360	DB06624
CHEMBL328944	DB03645
CHEMBL2022411	DB01557
CHEMBL1231267	DB02619
CHEMBL263143	DB07156
CHEMBL1160619	DB03195
CHEMBL1800955	DB11816
CHEMBL331237	DB12405
CHEMBL3334759	DB17273
CHEMBL1420319	DB15279
CHEMBL4594275	DB15670
CHEMBL376632	DB06916
CHEMBL109822	DB04254
CHEMBL52125	DB13382
CHEMBL2216859	DB16253
CHEMBL6993	DB03780
CHEMBL363392	DB16226
CHEMBL3287379	DB12796
CHEMBL2105738	DB12415
CHEMBL551043	DB07359
CHEMBL455186	DB11678
CHEMBL1651905	DB08945
CHEMBL1889041	DB12728
CHEMBL1235716	DB04161
CHEMBL1200354	DB00464
CHEMBL304087	DB04862
CHEMBL243978	DB07008
CHEMBL1697838	DB01382
CHEMBL248095	DB16892
CHEMBL35505	DB12945
CHEMBL1206869	DB04640
CHEMBL280541	DB08414
CHEMBL590	DB00170
CHEMBL393820	DB13920
CHEMBL585	DB00384
CHEMBL34259	DB00563
CHEMBL22242	DB00409
CHEMBL290140	DB07988
CHEMBL465026	DB12293
CHEMBL1794791	DB16921
CHEMBL3989910	DB14775
CHEMBL1231334	DB04637
CHEMBL521851	DB11663
CHEMBL2106284	DB01475
CHEMBL30	DB00501
CHEMBL62136	DB07080
CHEMBL33468	DB07240
CHEMBL460831	DB03408
CHEMBL2179105	DB11953
CHEMBL1517	DB00595
CHEMBL401150	DB03186
CHEMBL1171837	DB08901
CHEMBL190461	DB09061
CHEMBL4297315	DB13000
CHEMBL365617	DB07495
CHEMBL705	DB00523
CHEMBL102358	DB13297
CHEMBL206646	DB08754
CHEMBL355200	DB03516
CHEMBL2103764	DB13504
CHEMBL642	DB01193
CHEMBL372227	DB08573
CHEMBL4297390	DB17127
CHEMBL1551365	DB16560
CHEMBL278020	DB01400
CHEMBL514800	DB05676
CHEMBL424278	DB08633
CHEMBL56904	DB04739
CHEMBL2029605	DB15188
CHEMBL1624	DB00451
CHEMBL314010	DB01295
CHEMBL20684	DB12254
CHEMBL2111186	DB11812
CHEMBL3112741	DB12377
CHEMBL1160160	DB14214
CHEMBL1625260	DB13635
CHEMBL118841	DB12549
CHEMBL253951	DB08333
CHEMBL1023	DB00307
CHEMBL2105059	DB09285
CHEMBL574	DB17299
CHEMBL622	DB00749
CHEMBL2204263	DB12632
CHEMBL3407547	DB16166
CHEMBL151445	DB13785
CHEMBL97355	DB04512
CHEMBL1172736	DB12991
CHEMBL15891	DB00431
CHEMBL3559901	DB14641
CHEMBL1231350	DB04641
CHEMBL286796	DB11285
CHEMBL462653	DB16870
CHEMBL58343	DB08838
CHEMBL1331366	DB11382
CHEMBL1182833	DB01226
CHEMBL311228	DB08325
CHEMBL223228	DB00625
CHEMBL408513	DB05015
CHEMBL1697763	DB13730
CHEMBL52606	DB02587
CHEMBL35306	DB12939
CHEMBL214253	DB04608
CHEMBL236297	DB04934
CHEMBL3833333	DB14011
CHEMBL340978	DB04812
CHEMBL223643	DB14057
CHEMBL1121	DB09142
CHEMBL504	DB01093
CHEMBL1222035	DB03860
CHEMBL1175	DB00476
CHEMBL981	DB13873
CHEMBL483158	DB05220
CHEMBL2106996	DB13457
CHEMBL343892	DB01745
CHEMBL2104926	DB01594
CHEMBL52011	DB04396
CHEMBL15967	DB02757
CHEMBL4297382	DB05814
CHEMBL216973	DB04605
CHEMBL2087337	DB12702
CHEMBL24924	DB13136
CHEMBL89363	DB08577
CHEMBL2107818	DB06013
CHEMBL95956	DB16440
CHEMBL4594411	DB17386
CHEMBL1207374	DB04566
CHEMBL1236484	DB03422
CHEMBL1239	DB00676
CHEMBL1774080	DB12998
CHEMBL3545407	DB13122
CHEMBL34412	DB12769
CHEMBL503868	DB15582
CHEMBL109005	DB08571
CHEMBL2105075	DB08976
CHEMBL146972	DB01738
CHEMBL1200865	DB14596
CHEMBL3317857	DB12107
CHEMBL3301612	DB11718
CHEMBL1766	DB00547
CHEMBL1235151	DB02272
CHEMBL1234089	DB08126
CHEMBL3218576	DB12483
CHEMBL1237124	DB13092
CHEMBL2017179	DB11655
CHEMBL1213403	DB07808
CHEMBL4297505	DB12705
CHEMBL354349	DB13326
CHEMBL4297439	DB11654
CHEMBL110094	DB13384
CHEMBL1098319	DB09110
CHEMBL3970532	DB16955
CHEMBL1801204	DB12774
CHEMBL1189513	DB16567
CHEMBL290578	DB11380
CHEMBL1164951	DB03486
CHEMBL363614	DB04179
CHEMBL223873	DB08056
CHEMBL66412	DB03748
CHEMBL1516	DB00275
CHEMBL2110805	DB13505
CHEMBL1200845	DB06786
CHEMBL364804	DB12009
CHEMBL15511	DB11404
CHEMBL124363	DB12074
CHEMBL208427	DB06190
CHEMBL1168	DB00178
CHEMBL1209885	DB15964
CHEMBL1788393	DB13258
CHEMBL455	DB00634
CHEMBL107201	DB03910
CHEMBL1229789	DB06907
CHEMBL2016976	DB15842
CHEMBL2105158	DB13558
CHEMBL1045	DB02746
CHEMBL1788386	DB13752
CHEMBL1165268	DB04711
CHEMBL205596	DB02659
CHEMBL8642	DB01465
CHEMBL1235346	DB02749
CHEMBL1092824	DB07591
CHEMBL325023	DB07622
CHEMBL467773	DB02100
CHEMBL517	DB00280
CHEMBL58752	DB12485
CHEMBL414157	DB12569
CHEMBL16	DB00252
CHEMBL4297412	DB15413
CHEMBL1644029	DB11090
CHEMBL99946	DB08918
CHEMBL3360203	DB11772
CHEMBL2357792	DB01426
CHEMBL93077	DB08925
CHEMBL1829174	DB12491
CHEMBL589752	DB03974
CHEMBL4297326	DB05678
CHEMBL1212979	DB03716
CHEMBL1437764	DB15580
CHEMBL117348	DB17113
CHEMBL637	DB00285
CHEMBL4279455	DB12984
CHEMBL387385	DB07264
CHEMBL76591	DB17308
CHEMBL409	DB01128
CHEMBL21156	DB04716
CHEMBL3186453	DB11487
CHEMBL249736	DB08539
CHEMBL1521495	DB14719
CHEMBL426084	DB12543
CHEMBL374361	DB02333
CHEMBL50588	DB13393
CHEMBL518383	DB08138
CHEMBL178803	DB09223
CHEMBL2106575	DB13290
CHEMBL275528	DB03575
CHEMBL434492	DB11623
CHEMBL2219417	DB12439
CHEMBL217354	DB17059
CHEMBL539165	DB03610
CHEMBL332750	DB05298
CHEMBL41172	DB01957
CHEMBL6466	DB04665
CHEMBL19490	DB04828
CHEMBL225111	DB03696
CHEMBL397666	DB07474
CHEMBL210651	DB12855
CHEMBL383541	DB07107
CHEMBL4594417	DB16065
CHEMBL3707362	DB13672
CHEMBL467	DB01005
CHEMBL4594401	DB16184
CHEMBL479843	DB13121
CHEMBL72388	DB01995
CHEMBL1237066	DB00326
CHEMBL278398	DB01619
CHEMBL2105401	DB13451
CHEMBL4297590	DB15031
CHEMBL1200608	DB09496
CHEMBL453137	DB07695
CHEMBL111077	DB08231
CHEMBL151803	DB13671
CHEMBL279014	DB04967
CHEMBL1235676	DB04090
CHEMBL1097205	DB11288
CHEMBL1652465	DB15084
CHEMBL213490	DB07404
CHEMBL228057	DB03041
CHEMBL3905910	DB15157
CHEMBL1944698	DB16656
CHEMBL2104309	DB01461
CHEMBL1256978	DB13119
CHEMBL1201328	DB01038
CHEMBL3989451	DB01469
CHEMBL555486	DB16957
CHEMBL35033	DB08188
CHEMBL1374379	DB00868
CHEMBL1236189	DB04456
CHEMBL561540	DB08010
CHEMBL343480	DB01785
CHEMBL1201342	DB00340
CHEMBL319144	DB06548
CHEMBL1765291	DB06737
CHEMBL1237046	DB01301
CHEMBL922	DB00718
CHEMBL1231178	DB07418
CHEMBL343448	DB06176
CHEMBL2364605	DB12830
CHEMBL73962	DB07050
CHEMBL304552	DB03742
CHEMBL3186751	DB11462
CHEMBL445162	DB07253
CHEMBL446036	DB03057
CHEMBL399121	DB01094
CHEMBL2035460	DB15051
CHEMBL4297515	DB11927
CHEMBL4289017	DB13059
CHEMBL1201362	DB11750
CHEMBL23393	DB00815
CHEMBL942	DB09020
CHEMBL45483	DB07926
CHEMBL4297453	DB12454
CHEMBL92567	DB04523
CHEMBL1234354	DB11974
CHEMBL1235157	DB03167
CHEMBL1231115	DB02518
CHEMBL221959	DB08895
CHEMBL596186	DB02456
CHEMBL354676	DB07496
CHEMBL2103761	DB09227
CHEMBL589092	DB13217
CHEMBL411879	DB08080
CHEMBL257705	DB07202
CHEMBL3249110	DB05706
CHEMBL275638	DB07776
CHEMBL4297402	DB12195
CHEMBL29097	DB16739
CHEMBL280728	DB01207
CHEMBL572879	DB03924
CHEMBL1200971	DB00689
CHEMBL1108	DB00450
CHEMBL2105829	DB16237
CHEMBL207701	DB06958
CHEMBL337173	DB17038
CHEMBL357021	DB02891
CHEMBL1961797	DB14014
CHEMBL1087	DB00961
CHEMBL2104184	DB04857
CHEMBL3545233	DB11692
CHEMBL1162488	DB03884
CHEMBL562318	DB08387
CHEMBL42161	DB11716
CHEMBL237127	DB07832
CHEMBL1752	DB00651
CHEMBL444965	DB14556
CHEMBL8739	DB00132
CHEMBL1014	DB00796
CHEMBL3586404	DB12570
CHEMBL2105233	DB13253
CHEMBL1773943	DB16194
CHEMBL356362	DB04714
CHEMBL186141	DB05767
CHEMBL3707258	DB13383
CHEMBL3104237	DB05724
CHEMBL1231486	DB03804
CHEMBL563251	DB11993
CHEMBL363498	DB07198
CHEMBL4802152	DB17163
CHEMBL583207	DB15496
CHEMBL213907	DB11582
CHEMBL1231806	DB07564
CHEMBL403741	DB14141
CHEMBL3828009	DB13022
CHEMBL3623004	DB15138
CHEMBL422648	DB11892
CHEMBL2110686	DB05123
CHEMBL1476782	DB11207
CHEMBL1206212	DB08657
CHEMBL837	DB05482
CHEMBL4209157	DB14773
CHEMBL10878	DB06594
CHEMBL1885178	DB11244
CHEMBL1749	DB14600
CHEMBL425386	DB07408
CHEMBL2104819	DB12663
CHEMBL1231055	DB01934
CHEMBL1235017	DB02262
CHEMBL218650	DB11637
CHEMBL27810	DB04846
CHEMBL37676	DB13111
CHEMBL65717	DB13530
CHEMBL180517	DB07712
CHEMBL88	DB00531
CHEMBL1231797	DB02029
CHEMBL356700	DB07618
CHEMBL436546	DB08634
CHEMBL219484	DB08478
CHEMBL94809	DB02035
CHEMBL163238	DB12712
CHEMBL116736	DB01942
CHEMBL2107793	DB01555
CHEMBL43719	DB04105
CHEMBL1200790	DB01107
CHEMBL3545363	DB13879
CHEMBL383824	DB12442
CHEMBL4297648	DB12706
CHEMBL3707376	DB11847
CHEMBL218394	DB08873
CHEMBL356512	DB01163
CHEMBL372164	DB07216
CHEMBL152632	DB13661
CHEMBL307177	DB12574
CHEMBL31962	DB02664
CHEMBL3586436	DB14961
CHEMBL1237072	DB00954
CHEMBL429852	DB02581
CHEMBL4297622	DB15338
CHEMBL4297526	DB12404
CHEMBL513922	DB12666
CHEMBL15192	DB11948
CHEMBL4483575	DB16852
CHEMBL2333941	DB13065
CHEMBL58792	DB13665
CHEMBL1452696	DB13364
CHEMBL523	DB14028
CHEMBL220087	DB02417
CHEMBL196003	DB13602
CHEMBL2106941	DB09252
CHEMBL1235872	DB01901
CHEMBL1201219	DB01339
CHEMBL1651990	DB13434
CHEMBL205098	DB07248
CHEMBL2105581	DB13523
CHEMBL1743263	DB11274
CHEMBL3246831	DB14718
CHEMBL489553	DB00867
CHEMBL411084	DB01731
CHEMBL428593	DB13171
CHEMBL1232918	DB02263
CHEMBL289277	DB07715
CHEMBL131921	DB15334
CHEMBL98	DB02546
CHEMBL1006	DB01143
CHEMBL2219640	DB13987
CHEMBL240719	DB01689
CHEMBL3707219	DB14869
CHEMBL2348782	DB12081
CHEMBL479789	DB01758
CHEMBL219916	DB01184
CHEMBL1796999	DB13984
CHEMBL1617398	DB11518
CHEMBL214393	DB03685
CHEMBL1365576	DB12838
CHEMBL2105689	DB08933
CHEMBL1070	DB00461
CHEMBL122055	DB06935
CHEMBL1097999	DB11687
CHEMBL596	DB00813
CHEMBL263886	DB16238
CHEMBL2111092	DB06405
CHEMBL1198147	DB06942
CHEMBL200238	DB02909
CHEMBL1232583	DB07724
CHEMBL3039520	DB11732
CHEMBL417675	DB14043
CHEMBL1086	DB00527
CHEMBL2105398	DB15975
CHEMBL4297305	DB12716
CHEMBL1198500	DB07190
CHEMBL249120	DB02163
CHEMBL3916243	DB15307
CHEMBL1183717	DB01430
CHEMBL254832	DB08980
CHEMBL455136	DB06673
CHEMBL1628569	DB06538
CHEMBL1851943	DB05223
CHEMBL1435	DB01327
CHEMBL4218271	DB15286
CHEMBL499915	DB02329
CHEMBL265502	DB04786
CHEMBL2035187	DB11697
CHEMBL1201058	DB14498
CHEMBL588934	DB13718
CHEMBL458624	DB08105
CHEMBL20945	DB02797
CHEMBL2057236	DB15040
CHEMBL4297295	DB13095
CHEMBL326294	DB02095
CHEMBL153984	DB09013
CHEMBL94417	DB02873
CHEMBL1200969	DB01126
CHEMBL681	DB00292
CHEMBL274323	DB00128
CHEMBL253976	DB07644
CHEMBL4297582	DB15321
CHEMBL13786	DB12668
CHEMBL4297210	DB16688
CHEMBL399583	DB11881
CHEMBL371405	DB11762
CHEMBL1201232	DB01625
CHEMBL558722	DB13656
CHEMBL449810	DB15956
CHEMBL1950651	DB12295
CHEMBL592445	DB11896
CHEMBL1951706	DB01512
CHEMBL842	DB00880
CHEMBL1200633	DB00602
CHEMBL2104607	DB13655
CHEMBL1218	DB00980
CHEMBL438303	DB08353
CHEMBL1592	DB00881
CHEMBL460258	DB15585
CHEMBL1140	DB02701
CHEMBL161	DB01212
CHEMBL822	DB00857
CHEMBL242237	DB07268
CHEMBL2140942	DB01441
CHEMBL609147	DB09179
CHEMBL107498	DB03600
CHEMBL501515	DB06749
CHEMBL2089125	DB08624
CHEMBL1525287	DB11408
CHEMBL4112578	DB16060
CHEMBL1334692	DB13432
CHEMBL428496	DB08059
CHEMBL4447340	DB14934
CHEMBL471498	DB01252
CHEMBL104264	DB07995
CHEMBL3701238	DB15149
CHEMBL457047	DB08132
CHEMBL1221	DB06820
CHEMBL4297413	DB12477
CHEMBL3989752	DB13463
CHEMBL321944	DB03046
CHEMBL2335230	DB16547
CHEMBL474579	DB01330
CHEMBL125236	DB07423
CHEMBL498623	DB12994
CHEMBL1201863	DB05351
CHEMBL594722	DB01843
CHEMBL2103778	DB04885
CHEMBL1475	DB04571
CHEMBL1139	DB01240
CHEMBL300891	DB02668
CHEMBL2268550	DB15917
CHEMBL2105646	DB05645
CHEMBL3581647	DB15189
CHEMBL1234443	DB03434
CHEMBL4297344	DB14828
CHEMBL686	DB00784
CHEMBL3186864	DB14589
CHEMBL199544	DB07305
CHEMBL36506	DB01051
CHEMBL395280	DB04864
CHEMBL1421	DB01254
CHEMBL3833319	DB11855
CHEMBL2105694	DB05253
CHEMBL2177390	DB11743
CHEMBL3989407	DB06638
CHEMBL29411	DB02513
CHEMBL463580	DB08137
CHEMBL1200993	DB00483
CHEMBL28198	DB09174
CHEMBL119521	DB04321
CHEMBL171246	DB04553
CHEMBL4859268	DB15460
CHEMBL605846	DB09080
CHEMBL270995	DB11865
CHEMBL3544983	DB11973
CHEMBL458616	DB02210
CHEMBL1649931	DB14813
CHEMBL269864	DB12353
CHEMBL576982	DB12874
CHEMBL375112	DB07848
CHEMBL449158	DB11752
CHEMBL1200922	DB06797
CHEMBL166	DB12864
CHEMBL281593	DB02751
CHEMBL2158051	DB16305
CHEMBL527	DB00554
CHEMBL1229525	DB06834
CHEMBL73822	DB12593
CHEMBL2103830	DB12010
CHEMBL321691	DB02234
CHEMBL2104859	DB13412
CHEMBL119709	DB05511
CHEMBL187785	DB04303
CHEMBL4297649	DB16262
CHEMBL2170062	DB16881
CHEMBL1201404	DB00764
CHEMBL1520837	DB13340
CHEMBL56053	DB01739
CHEMBL1234619	DB01766
CHEMBL547	DB00982
CHEMBL563168	DB08789
CHEMBL1277072	DB13019
CHEMBL121516	DB14174
CHEMBL4297383	DB12886
CHEMBL3544964	DB15281
CHEMBL477278	DB15405
CHEMBL522038	DB04898
CHEMBL434025	DB02089
CHEMBL306700	DB09185
CHEMBL1201218	DB14725
CHEMBL430145	DB04738
CHEMBL880	DB00426
CHEMBL1230039	DB03018
CHEMBL1552157	DB11420
CHEMBL2110579	DB06645
CHEMBL895	DB00844
CHEMBL3545108	DB12594
CHEMBL2021424	DB14499
CHEMBL32113	DB02583
CHEMBL3793226	DB15345
CHEMBL3707218	DB11769
CHEMBL607023	DB12449
CHEMBL275311	DB02877
CHEMBL1764	DB01403
CHEMBL4071864	DB16875
CHEMBL167874	DB08722
CHEMBL3137332	DB12011
CHEMBL37537	DB03946
CHEMBL4297669	DB00144
CHEMBL1796998	DB11104
CHEMBL1587	DB01324
CHEMBL271591	DB02898
CHEMBL1093743	DB04746
CHEMBL286494	DB13014
CHEMBL4302089	DB05938
CHEMBL591	DB00189
CHEMBL376388	DB07854
CHEMBL219841	DB06877
CHEMBL14762	DB06195
CHEMBL1472975	DB08922
CHEMBL139423	DB02072
CHEMBL356752	DB02936
CHEMBL46486	DB03095
CHEMBL888	DB00441
CHEMBL1514	DB01227
CHEMBL132376	DB03859
CHEMBL116018	DB04496
CHEMBL318859	DB16967
CHEMBL117287	DB06480
CHEMBL1910936	DB12424
CHEMBL2105399	DB08798
CHEMBL1236235	DB01987
CHEMBL254193	DB13435
CHEMBL62836	DB06855
CHEMBL357995	DB08807
CHEMBL1552	DB02123
CHEMBL433921	DB03598
CHEMBL1236345	DB01676
CHEMBL9417	DB07575
CHEMBL116675	DB03226
CHEMBL1506	DB14658
CHEMBL1330792	DB13268
CHEMBL298737	DB01778
CHEMBL2105842	DB13003
CHEMBL61780	DB06558
CHEMBL176072	DB03157
CHEMBL1232131	DB13529
CHEMBL221722	DB12466
CHEMBL4297367	DB12640
CHEMBL4107297	DB16209
CHEMBL1774461	DB09149
CHEMBL390674	DB07029
CHEMBL1256722	DB12587
CHEMBL1570	DB01145
CHEMBL1908940	DB15107
CHEMBL4862901	DB16406
CHEMBL257341	DB08352
CHEMBL402262	DB08046
CHEMBL1663	DB00556
CHEMBL1473654	DB16001
CHEMBL1235902	DB01740
CHEMBL134	DB00575
CHEMBL509101	DB06896
CHEMBL113381	DB02858
CHEMBL1730	DB00493
CHEMBL1371	DB00356
CHEMBL72232	DB04030
CHEMBL1064	DB00641
CHEMBL1441961	DB05197
CHEMBL1549	DB14541
CHEMBL507795	DB12816
CHEMBL374731	DB01265
CHEMBL1234658	DB04110
CHEMBL257468	DB08551
CHEMBL1697762	DB13441
CHEMBL1626	DB00283
CHEMBL1224745	DB07178
CHEMBL1909324	DB09090
CHEMBL312862	DB13318
CHEMBL1235535	DB04145
CHEMBL509924	DB09095
CHEMBL85398	DB11898
CHEMBL466269	DB08747
CHEMBL7010	DB01463
CHEMBL198408	DB07968
CHEMBL75880	DB01074
