Drugbank_ID,Uniprot_id
DB08334,P14174
DB08335,P14174
DB08338,P68400
DB08339,P00519
DB08340,P68400
DB08341,Q14289
DB08342,O75865
DB08342,Q86SZ2
DB08342,Q8IUR0
DB08342,Q9Y296
DB08342,Q9Y5R8
DB08342,O43617
DB08345,P68400
DB08346,P08238
DB08347,P08588
DB08348,Q460N3
DB08348,Q9Y6F1
DB08348,P13639
DB08349,Q16539
DB08350,P00519
DB08351,Q16539
DB08352,Q16539
DB08353,P68400
DB08354,P68400
DB08355,P24941
DB08355,P20248
DB08356,Q16654
DB08357,P22303
DB08358,Q16644
DB08358,P49137
DB08360,P68400
DB08361,P43405
DB08362,P68400
DB08363,P04637
DB08365,P30291
DB08368,P15085
DB08369,P20813
DB08370,P09211
DB08371,P54577
DB08371,P18031
DB08373,P11684
DB08374,P17538
DB08377,P01857
DB08378,P12883
DB08378,P19105
DB08378,P14649
DB08382,P27487
DB08383,Q9Y233
DB08384,Q9Y233
DB08385,O00519
DB08386,Q9Y233
DB08387,Q9Y233
DB08388,P45452
DB08389,Q9Y233
DB08391,Q9Y233
DB08392,O14757
DB08393,O14757
DB08394,P01857
DB08395,Q16539
DB08396,P01768
DB08397,P18031
DB08398,P03372
DB08398,Q15596
DB08399,P36542
DB08399,P25705
DB08399,P06576
DB08400,O00519
DB08402,P19793
DB08402,Q15596
DB08402,P37231
DB08403,P22894
DB08403,P03956
DB08406,P00374
DB08409,P01857
DB08409,P01859
DB08410,P01857
DB08411,P01857
DB08412,P01857
DB08413,P05187
DB08413,P01834
DB08416,P00918
DB08418,P00918
DB08420,P07477
DB08422,P00734
DB08423,Q16539
DB08424,Q16539
DB08426,P00742
DB08429,P27487
DB08430,Q6UWM7
DB08435,P37231
DB08436,P07900
DB08437,P40429
DB08437,Q96L21
DB08437,P62829
DB08437,Q9UNX3
DB08437,P62917
DB08437,P39023
DB08437,P61927
DB08437,P61313
DB08437,P84098
DB08437,Q9UHA3
DB08437,P62750
DB08437,P62913
DB08439,P02788
DB08439,P35354
DB08441,P24941
DB08442,P07900
DB08443,P07900
DB08445,P27487
DB08447,Q9NZK7
DB08448,P00374
DB08449,P15121
DB08450,P36897
DB08453,P31930
DB08453,O14949
DB08453,P07919
DB08453,P47985
DB08453,O14957
DB08453,P14927
DB08453,Q9UDW1
DB08453,P00156
DB08453,P22695
DB08453,P08574
DB08454,Q8IU85
DB08461,P10275
DB08462,P12931
DB08463,P24941
DB08463,P20248
DB08464,P14625
DB08464,P08238
DB08465,P14625
DB08465,P08238
DB08466,P09960
DB08473,P68400
DB08476,P22894
DB08478,P04818
DB08479,P04818
DB08480,P27338
DB08482,P03956
DB08484,P09467
DB08486,P69905
DB08486,P68871
DB08487,P00742
DB08488,P00742
DB08489,P09237
DB08490,P45452
DB08491,P03956
DB08492,P16050
DB08493,P09237
DB08495,P00742
DB08497,P42574
DB08498,P42574
DB08499,P42574
DB08500,P11217
DB08503,P11217
DB08504,P27487
DB08507,P08254
DB08510,P01859
DB08513,P35568
DB08513,P06213
DB08513,P28482
DB08515,P20618
DB08515,P28074
DB08515,P49721
DB08515,Q99436
DB08515,P28072
DB08515,P49720
DB08515,O14818
DB08515,P60900
DB08515,P28066
DB08515,P28070
DB08515,P25788
DB08515,P25787
DB08515,P25786
DB08515,P25789
DB08516,P27338
DB08519,P35968
DB08520,P62942
DB08521,P28482
DB08521,Q16539
DB08522,Q16539
DB08526,P09668
DB08527,P20248
DB08527,P24941
DB08529,O95749
DB08530,P27487
DB08531,P24941
DB08532,P24941
DB08533,P24941
DB08534,P24941
DB08535,P24941
DB08536,P24941
DB08537,P24941
DB08538,P24941
DB08539,P24941
DB08545,Q6PYX1
DB08546,P00734
DB08547,P01859
DB08549,P18031
DB08550,P11086
DB08553,P15056
DB08555,P53779
DB08557,P07900
DB08558,P08588
DB08558,P09848
DB08560,P37231
DB08561,P45452
DB08562,P01834
DB08562,P01857
DB08562,P01615
DB08564,P12931
DB08565,P17538
DB08566,P17538
DB08568,P61925
DB08568,P17612
DB08569,P17612
DB08569,P61925
DB08572,P20248
DB08572,P24941
DB08574,P55196
DB08575,P08473
DB08577,P11362
DB08583,P00519
DB08588,P27487
DB08590,Q9NWZ3
DB08591,P18031
DB08593,P18031
DB08594,P43235
DB08595,P03372
DB08595,Q15596
DB08596,P07998
DB08597,Q04771
DB08597,P62942
DB08599,P39900
DB08601,P19793
DB08601,Q15596
DB08602,Q13946
DB08604,Q14994
DB08604,O75469
DB08604,P10275
DB08604,P37231
DB08604,P07202
DB08605,Q16698
DB08607,P10632
DB08608,Q15119
DB08609,Q15119
DB08610,Q15119
DB08611,P25774
DB08612,Q9UKY3
DB08613,P56524
DB08614,Q9UNI1
DB08615,P22303
DB08617,P54577
DB08618,P01859
DB08620,Q494W8
DB08624,P00734
DB08624,P35869
DB08626,P08473
DB08629,P25705
DB08629,P06576
DB08629,P36542
DB08631,P11086
DB08632,P69905
DB08632,P68871
DB08633,P50579
DB08635,P01768
DB08640,Q9UNI1
DB08641,Q9UNI1
DB08642,P00374
DB08643,P08254
DB08645,P00918
DB08647,P01834
DB08651,Q02880
DB08654,P11086
DB08655,Q92793
DB08658,P06276
DB08659,P00918
DB08660,P68400
DB08661,P07998
DB08672,P27487
DB08673,P24941
DB08674,P49356
DB08674,P49354
DB08675,Q16647
DB08676,P49356
DB08676,P49354
DB08677,P24941
DB08678,P23467
DB08683,O14757
DB08687,Q16665
DB08687,Q9GZT9
DB08688,Q9NPJ3
DB08689,O14521
DB08689,P31040
DB08689,P21912
DB08689,Q99643
DB08690,P31930
DB08690,P08574
DB08690,P22695
DB08690,Q9UDW1
DB08690,P47985
DB08690,O14957
DB08690,P00156
DB08690,P14927
DB08690,O14949
DB08690,P07919
DB08691,P49761
DB08691,P49759
DB08692,P17538
DB08693,P17538
DB08694,P20248
DB08694,P24941
DB08695,O60760
DB08697,P00749
DB08699,Q13555
DB08703,P80192
DB08705,P11309
DB08707,P11309
DB08708,P11309
DB08709,P11309
DB08729,O76074
DB08730,Q16539
DB08733,Q9UKQ2
DB08734,P04818
DB08737,P03372
DB08738,P48147
DB08739,P48147
DB08740,P07339
DB08742,P11473
DB08742,Q15788
DB08743,P27487
DB08744,P16083
DB08745,P00742
DB08746,P00742
DB08749,P56817
DB08750,P35228
DB08751,P01112
DB08752,P25774
DB08755,P25774
DB08756,O75116
DB08756,Q13464
DB08756,P17612
DB08756,P61925
DB08760,P37231
DB08762,P15085
DB08763,P07477
DB08765,P00918
DB08765,P14174
DB08766,P28838
DB08768,P24941
DB08770,P29274
DB08771,P28845
DB08772,P15121
DB08772,O60218
DB08773,Q15596
DB08773,P03372
DB08774,O14757
DB08775,Q9UBX1
DB08776,O14757
DB08777,O14757
DB08778,O14757
DB08779,O14757
DB08780,O14757
DB08781,O14757
DB08782,P00918
DB08783,P18031
DB08784,Q9HBL8
DB08786,P07900
DB08787,P07900
DB08788,P07900
DB08789,P07900
DB08790,O60760
DB08791,P08581
DB08799,P35367
DB08800,P35367
DB08801,P35367
DB08801,P08172
DB08802,P35367
DB08804,P28335
DB08804,P28223
DB08804,P08069
DB08804,P14416
DB08804,P21728
DB08804,P10275
DB08804,P41595
DB08804,P01100
DB08804,P21918
DB08804,P28222
DB08804,P35462
DB08804,P21917
DB08805,P25021
DB08806,P25021
DB08807,P08908
DB08807,P28222
DB08807,P08588
DB08807,P07550
DB08807,P13945
DB08808,P08588
DB08808,P13945
DB08808,P07550
DB08809,O43708
DB08809,Q15118
DB08810,Q13639
DB08810,P08908
DB08810,P28223
DB08811,P27815
DB08811,Q9Y233
DB08811,O00408
DB08811,Q14432
DB08813,P01106
DB08813,P16109
DB08813,P01100
DB08813,P01008
DB08814,P23219
DB08814,Q9Y233
DB08814,P35228
DB08814,P19838
DB08815,P28223
DB08815,P08908
DB08815,P34969
DB08815,P18825
DB08815,P08913
DB08815,P14416
DB08816,Q9H244
DB08818,Q9Y5Y7
DB08818,P13611
DB08818,O75330
DB08818,Q07021
DB08818,P10915
DB08818,O14594
DB08818,P98066
DB08818,Q14520
DB08818,Q96S86
DB08818,Q6UX15
DB08818,Q8WWQ8
DB08818,Q9BZV3
DB08818,P05362
DB08818,Q5JVS0
DB08818,P16070
DB08819,P43088
DB08820,P13569
DB08822,P30556
DB08827,P55157
DB08828,Q99835
DB08834,P08648
DB08835,Q04609
DB08836,P12821
DB08837,Q9UGM1
DB08837,Q09470
DB08838,Q00975
DB08838,P18825
DB08838,P02708
DB08838,P48048
DB08838,Q9Y2I1
DB08838,Q05586
DB08838,Q9UHC3
DB08839,P46098
DB08839,P31645
DB08839,O95264
DB08839,P28223
DB08839,Q05940
DB08846,P00918
DB08846,Q9Y2D0
DB08846,P43405
DB08846,O43570
DB08846,P23280
DB08846,P00915
DB08846,P68400
DB08846,P05771
DB08846,P22748
DB08846,Q16790
DB08846,Q14534
DB08846,P07451
DB08846,Q9ULX7
DB08846,P17612
DB08846,P17252
DB08846,P43166
DB08846,P35218
DB08848,P30531
DB08848,P48066
DB08848,Q9NSD5
DB08848,P48065
DB08855,Q9NS75
DB08855,Q9Y271
DB08855,P33527
DB08860,P20701
DB08860,P04035
DB08862,P32239
DB08862,P01133
DB08862,P27361
DB08862,P05771
DB08862,P04049
DB08862,P32238
DB08864,O75469
DB08865,Q04912
DB08865,P08922
DB08865,P08581
DB08865,Q9UM73
DB08867,P06401
DB08867,P10275
DB08867,P04150
DB08868,O95977
DB08868,Q99500
DB08868,Q13547
DB08868,Q9H228
DB08868,P21453
DB08871,P10415
DB08871,Q9H4B7
DB08872,Q9NY47
DB08872,P54289
DB08875,P35968
DB08875,P07949
DB08875,P08581
DB08877,P29597
DB08877,O60674
DB08877,P52333
DB08877,P23458
DB08880,Q02127
DB08881,P15056
DB08882,P27487
DB08883,P42261
DB08889,P20618
DB08889,P49721
DB08889,P28074
DB08889,P28065
DB08889,P40306
DB08889,P28062
DB08890,P25092
DB08891,O75899
DB08891,Q9UBS5
DB08892,Q9UBS5
DB08892,O75899
DB08893,P08588
DB08893,P13945
DB08895,O60674
DB08895,P23458
DB08895,P29597
DB08895,P52333
DB08896,P16234
DB08896,P15056
DB08896,P04629
DB08896,P09619
DB08896,Q02763
DB08896,P42685
DB08896,P04049
DB08896,P35916
DB08896,P17948
DB08896,P35968
DB08896,P10721
DB08896,P21802
DB08896,P29317
DB08896,P00519
DB08896,Q16832
DB08896,P11362
DB08896,P07949
DB08896,Q15759
DB08897,P08912
DB08897,P11229
DB08897,P20309
DB08897,P08172
DB08897,P08173
DB08899,P10275
DB08901,P21802
DB08901,P07949
DB08901,P22607
DB08901,P22455
DB08901,P35968
DB08901,P11274
DB08901,P16234
DB08901,Q02763
DB08901,P11362
DB08901,P12931
DB08901,P06239
DB08901,P36888
DB08901,P10721
DB08901,P07948
DB08901,P00519
DB08906,P06401
DB08906,P04150
DB08906,P08235
DB08907,P31639
DB08908,Q04206
DB08908,Q14145
DB08910,Q96SW2
DB08910,P35354
DB08910,P01375
DB08911,Q02750
DB08911,P36507
DB08912,Q8NG66
DB08912,P57059
DB08912,P15056
DB08912,P04049
DB08912,P53667
DB08915,Q15788
DB08915,Q07869
DB08915,P37231
DB08916,P04626
DB08916,Q15303
DB08916,P00533
DB08918,P23975
DB08918,P31645
DB08922,P25100
DB08922,P35348
DB08922,P35367
DB08922,P35368
DB08922,P28223
DB08922,P08908
DB08922,P14416
DB08922,P21917
DB08927,P28223
DB08931,P33402
DB08932,P24530
DB08932,P25101
DB08936,P35367
DB08949,Q8TDS4
DB08949,P49019
DB08950,P35348
DB08951,P14618
DB08954,P48549
DB08954,P48544
DB08954,Q05586
DB08954,P48051
DB08954,Q13224
DB08960,Q15822
DB08964,P43116
DB08964,P43115
DB08995,P35869
DB08996,P22303
DB09006,P37231
DB09006,Q07869
DB09006,Q03181
DB09013,P08588
DB09013,P07550
DB09014,P35462
DB09014,Q99720
DB09014,P28335
DB09016,P35367
DB09016,P28223
DB09016,P31645
DB09017,P47869
DB09017,P34903
DB09017,P48169
DB09017,Q8N1C3
DB09017,Q16445
DB09017,O00591
DB09017,Q9UN88
DB09017,P18507
DB09017,P14867
DB09017,P31644
DB09017,Q99928
DB09017,P28472
DB09017,P18505
DB09017,O14764
DB09017,P47870
DB09017,P78334
DB09018,P14416
DB09019,Q9BYF1
DB09019,O15393
DB09020,P05023
DB09020,P54710
DB09020,P05026
DB09020,P50993
DB09020,P13637
DB09020,P14415
DB09020,P54709
DB09020,Q13733
DB09020,Q92482
DB09026,P00797
DB09028,P36544
DB09028,P17787
DB09028,P32297
DB09028,P43681
DB09028,Q15825
DB09030,P25116
DB09031,P08183
DB09034,O43614
DB09034,O43613
DB09038,P31639
DB09039,Q16739
DB09047,P11388
DB09048,P25103
DB09049,P35372
DB09053,Q06187
DB09054,O00329
DB09059,P37288
DB09059,P30559
DB09059,P47901
DB09059,P30518
DB09061,Q9Y5S1
DB09061,P28223
DB09061,P07203
DB09061,P37231
DB09061,P04035
DB09061,P30542
DB09061,P04040
DB09061,P41143
DB09061,O43497
DB09061,Q16678
DB09061,O75762
DB09061,P35372
DB09061,P34972
DB09061,F1T0I5
DB09061,O75311
DB09061,Q9P0X4
DB09061,P05177
DB09061,P24752
DB09061,Q02083
DB09061,P08908
DB09061,P47775
DB09061,Q14330
DB09061,O95180
DB09061,P48167
DB09061,P10635
DB09061,Q9HBA0
DB09061,P35354
DB09061,P23415
DB09061,P20815
DB09061,Q9Y2T6
DB09061,P46098
DB09061,P00441
DB09061,P21554
DB09061,Q8NER1
DB09061,P23219
DB09061,P21796
DB09061,Q7Z2W7
DB09061,P24462
DB09061,P00390
DB09061,P05093
DB09061,P36544
DB09061,Q8NET8
DB09061,P15559
DB09061,P14902
DB09063,Q9UM73
DB09064,Q07869
DB09065,P08684
DB09065,P24462
DB09065,P20815
DB09068,P08908
DB09068,P08588
DB09068,P31645
DB09068,P46098
DB09068,P23975
DB09068,P28222
DB09068,P34969
DB09069,P42765
DB09070,P03372
DB09071,P48039
DB09071,P49286
DB09072,Q9HAB3
DB09073,P11802
DB09073,Q00534
DB09074,P42330
DB09074,Q9UGN5
DB09074,P09874
DB09074,Q9Y6F1
DB09075,P00742
DB09076,P20309
DB09076,P08912
DB09076,P08172
DB09076,P08173
DB09076,P11229
DB09078,P35916
DB09078,P11362
DB09078,P21802
DB09078,P22607
DB09078,P10721
DB09078,P17948
DB09078,P16234
DB09078,P35968
DB09078,P22455
DB09078,P07949
DB09079,P35968
DB09079,P09619
DB09079,P36888
DB09079,P35916
DB09079,P11362
DB09079,P16234
DB09079,P07948
DB09079,P17948
DB09079,P21802
DB09079,P12931
DB09079,P22607
DB09079,P06239
DB09080,P07550
DB09082,P07550
DB09083,Q9UL51
DB09085,Q9UQD0
DB09085,Q92736
DB09085,Q14524
DB09085,Q99250
DB09085,Q15858
DB09085,Q01118
DB09085,P35499
DB09085,Q9NY46
DB09085,Q9Y5Y9
DB09085,P35498
DB09085,Q9UI33
DB09085,P21817
DB09086,Q8NET8
DB09086,Q92731
DB09086,P10275
DB09086,P03372
DB09088,Q9Y5Y9
DB09088,P35498
DB09088,Q15858
DB09088,Q99250
DB09088,Q9UQD0
DB09088,Q9UI33
DB09088,Q01118
DB09088,Q14524
DB09088,Q9NY46
DB09088,P35499
DB09089,O00305
DB09089,Q86W47
DB09089,O60840
DB09089,P54284
DB09089,Q9NPA1
DB09089,Q08289
DB09089,P20309
DB09089,Q9Y691
DB09089,Q02641
DB09089,Q13698
DB09089,P08173
DB09089,Q16558
DB09089,O15554
DB09089,P11229
DB09089,Q12791
DB09089,Q92952
DB09089,P35372
DB09089,Q01668
DB09089,P08172
DB09089,Q9H2S1
DB09089,O00555
DB09089,O43497
DB09089,O95180
DB09089,Q9P0X4
DB09089,Q9UGI6
DB09089,Q13936
DB09090,Q13698
DB09091,P04150
DB09091,Q92769
DB09092,P39023
DB09092,Q02218
DB09092,P50213
DB09092,P04406
DB09092,P40926
DB09092,Q13423
DB09093,P54762
DB09093,P16233
DB09093,P84077
DB09093,Q9UM07
DB09095,P12429
DB09095,P04150
DB09096,P00441
DB09096,Q02156
DB09096,P05771
DB09096,Q05655
DB09096,P04179
DB09096,P41743
DB09096,P17252
DB09096,Q04759
DB09096,Q96A70
DB09096,Q05513
DB09096,P08294
DB09096,P04040
DB09096,P05129
DB09097,P21728
DB09097,P14416
DB09097,P21918
DB09099,P35346
DB09099,P32745
DB09099,P31391
DB09099,P30872
DB09099,P30874
DB09112,P69905
DB09112,P02144
DB09112,P68871
DB09116,P48448
DB09118,O00591
DB09118,Q99928
DB09118,P78334
DB09118,P48169
DB09118,Q8N1C3
DB09118,P18505
DB09118,P28472
DB09118,P00338
DB09118,Q9UN88
DB09118,P47869
DB09118,O14764
DB09118,P18507
DB09118,Q16445
DB09118,P14867
DB09118,P34903
DB09118,P31644
DB09118,P47870
DB09118,P07195
DB09119,Q99571
DB09120,Q8NER1
DB09121,Q08462
DB09121,Q08828
DB09121,O95622
DB09123,P10275
DB09123,P06401
DB09124,P06401
DB09128,P28223
DB09128,P08908
DB09128,P35462
DB09128,P34969
DB09128,P35348
DB09128,P14416
DB09128,P11229
DB09128,P35368
DB09128,P41595
DB09128,P35367
DB09128,P25100
DB09128,P18825
DB09129,P06213
DB09130,P23560
DB09130,P51693
DB09130,P02765
DB09130,F7VJQ1
DB09130,P11021
DB09130,Q99497
DB09130,P30101
DB09130,P15531
DB09130,P02766
DB09130,P00338
DB09130,P04406
DB09130,P29034
DB09130,P43652
DB09130,P02655
DB09130,P23246
DB09130,P37840
DB09130,P32119
DB09130,P43487
DB09130,P30086
DB09130,P08603
DB09130,P00747
DB09130,Q03154
DB09130,P06727
DB09130,P51884
DB09130,P08185
DB09130,P06396
DB09130,Q96FI4
DB09130,P17174
DB09130,Q0VD83
DB09130,P02656
DB09130,P35908
DB09130,P13645
DB09130,P08758
DB09130,P22626
DB09130,P15880
DB09130,P48723
DB09130,P42858
DB09130,P23528
DB09130,P10809
DB09130,P31943
DB09130,P00734
DB09130,P25311
DB09130,P11142
DB09130,P02749
DB09130,P10909
DB09130,P05109
DB09130,Q96PD5
DB09130,P07437
DB09130,P0C0L5
DB09130,P31942
DB09130,P05067
DB09130,P00390
DB09130,P14866
DB09130,P14618
DB09130,P35527
DB09130,P04004
DB09130,Q9UHF0
DB09130,P05156
DB09130,Q6MZM0
DB09130,P01857
DB09130,P01019
DB09130,P61769
DB09130,Q15185
DB09130,P23415
DB09130,Q07021
DB09130,P30041
DB09130,P02747
DB09130,P56537
DB09130,P05787
DB09130,P19823
DB09130,P01042
DB09130,P09525
DB09130,P05090
DB09130,P02647
DB09130,P01619
DB09130,P69905
DB09130,P26447
DB09130,P27169
DB09130,P01861
DB09130,P02649
DB09130,P31948
DB09130,P29401
DB09130,Q06830
DB09130,P07900
DB09130,P04264
DB09130,P04217
DB09130,P10997
DB09130,P00387
DB09130,P02652
DB09130,Q96RE1
DB09130,P04003
DB09130,P07358
DB09130,O75880
DB09130,P01024
DB09130,P02743
DB09130,P05546
DB09130,P02787
DB09130,Q07955
DB09130,P23526
DB09130,P02748
DB09130,P05452
DB09130,P63261
DB09130,Q13748
DB09130,P60842
DB09130,P01031
DB09130,P00558
DB09130,P05155
DB09130,P08697
DB09130,P01008
DB09130,Q06323
DB09130,P68104
DB09130,P68871
DB09130,P02750
DB09130,P07237
DB09130,P18669
DB09130,P50213
DB09130,Q15428
DB09130,P48637
DB09130,P00739
DB09130,P05543
DB09130,P14550
DB09130,P45973
DB09130,P62937
DB09130,P06733
DB09130,Q969S2
DB09130,P09871
DB09130,P14625
DB09130,P62807
DB09130,P06744
DB09130,O00299
DB09130,P12814
DB09130,P15814
DB09130,P35858
DB09130,P31946
DB09130,P63244
DB09130,P08865
DB09130,P02775
DB09130,O60701
DB09130,P51858
DB09130,P29622
DB09130,P10412
DB09130,P01009
DB09130,P36955
DB09130,P05121
DB09130,P27797
DB09131,P04080
DB09131,P04070
DB09140,P00395
DB09140,Q9Y5S8
DB09143,Q99835
DB09147,P02792
DB09147,P69905
DB09147,P68871
DB09148,P05067
DB09149,P05067
DB09151,P05067
DB09166,P48169
DB09166,P47870
DB09166,Q16445
DB09166,P18507
DB09166,Q8N1C3
DB09166,Q99928
DB09166,P78334
DB09166,P34903
DB09166,P47869
DB09166,O14764
DB09166,P31644
DB09166,Q9UN88
DB09166,P25105
DB09166,O00591
DB09166,P14867
DB09166,P28472
DB09166,P18505
DB09167,P28223
DB09167,P11229
DB09167,P08908
DB09167,P18825
DB09167,P25100
DB09167,P08172
DB09167,P20309
DB09167,P35367
DB09167,P08173
DB09167,P08913
DB09167,P18089
DB09167,P23975
DB09167,P31645
DB09167,P35368
DB09167,P35348
DB09167,P08912
DB09173,P41145
DB09173,P41143
DB09173,P35372
DB09185,P28335
DB09185,P20309
DB09185,P35367
DB09185,P25021
DB09185,P27338
DB09185,P07550
DB09185,P21397
DB09185,P11229
DB09185,P41595
DB09185,P23975
DB09185,P08172
DB09185,P08173
DB09185,P35368
DB09186,P31645
DB09194,P20309
DB09194,P08173
DB09194,P08172
DB09194,P28223
DB09194,P28335
DB09194,P35348
DB09194,P11229
DB09194,P14416
DB09194,P35368
DB09194,P25100
DB09194,P18089
DB09194,P08912
DB09194,P08913
DB09194,P18825
DB09195,P18825
DB09195,P08913
DB09195,P35348
DB09195,P18089
DB09195,P28335
DB09195,P31645
DB09195,P35367
DB09195,P28223
DB09195,P35368
DB09195,P25100
DB09198,P37231
DB09201,P37231
DB09202,P35368
DB09202,P35348
DB09202,P25100
DB09202,P18825
DB09202,P08913
DB09202,P18089
DB09203,P25100
DB09203,P35368
DB09203,P35348
DB09204,P35368
DB09204,P08588
DB09204,P07550
DB09204,P35348
DB09204,P25100
DB09205,P35348
DB09205,P25100
DB09205,P35368
DB09205,P18825
DB09205,P18089
DB09205,P08913
DB09207,Q9UE69
DB09207,P14416
DB09207,P35462
DB09209,P41145
DB09209,P35372
DB09209,P41143
DB09211,P43116
DB09211,P43115
DB09211,P34995
DB09211,P35408
DB09212,P35354
DB09212,P23219
DB09213,P37231
DB09213,P13569
DB09213,P00750
DB09213,P10415
DB09213,P07204
DB09213,P46059
DB09213,Q07869
DB09213,P35354
DB09213,P23219
DB09213,P07359
DB09213,P12104
DB09213,P31151
DB09214,P23219
DB09214,P35354
DB09215,P35354
DB09215,P23219
DB09216,P23219
DB09216,P35354
DB09217,P35354
DB09220,O60706
DB09221,P01375
DB09221,P08700
DB09221,P09619
DB09221,P07900
DB09221,P05231
DB09221,P17948
DB09221,P01138
DB09221,P08238
DB09223,P35462
DB09223,P28223
DB09223,P14416
DB09224,P14416
DB09225,P50406
DB09225,P31645
DB09225,P23975
DB09225,P21728
DB09225,P28223
DB09225,P21918
DB09225,P34969
DB09225,P14416
DB09227,Q13936
DB09227,O95180
DB09227,O43497
DB09229,P25100
DB09229,P08913
DB09229,Q13698
DB09229,O95180
DB09229,P35348
DB09229,P18825
DB09229,Q01668
DB09229,O60840
DB09229,P35368
DB09229,Q13936
DB09229,P18089
DB09230,Q02641
DB09231,O95180
DB09231,Q13698
DB09231,Q02641
DB09231,P54284
DB09231,O00305
DB09231,Q13936
DB09231,Q01668
DB09231,O00555
DB09231,O60840
DB09231,Q08289
DB09231,Q9P0X4
DB09231,O43497
DB09231,Q00975
DB09232,O00305
DB09232,Q13936
DB09232,Q01668
DB09232,Q08289
DB09232,Q13698
DB09232,O60840
DB09232,O00555
DB09232,P54284
DB09232,Q00975
DB09232,Q02641
DB09235,Q9P0X4
DB09235,O43497
DB09235,Q13698
DB09235,Q9BXT2
DB09235,Q9NY47
DB09235,P62955
DB09235,Q8WXS5
DB09235,P54284
DB09235,O60840
DB09235,P54289
DB09235,Q9UBN1
DB09235,O95180
DB09235,Q15878
DB09235,O00555
DB09235,Q9UF02
DB09235,Q13936
DB09235,Q06432
DB09235,O60359
DB09235,Q02641
DB09235,Q01668
DB09235,Q8IZS8
DB09235,Q7Z3S7
DB09235,Q00975
DB09235,Q9Y698
DB09235,O00305
DB09235,Q08289
DB09236,Q13698
DB09236,O60840
DB09236,Q13936
DB09236,Q01668
DB09236,O00555
DB09236,Q08289
DB09236,O00305
DB09236,P54284
DB09236,Q02641
DB09237,Q13936
DB09237,Q01668
DB09237,P35228
DB09237,P29474
DB09238,O60840
DB09238,Q9P0X4
DB09238,Q01668
DB09238,Q08289
DB09238,O00555
DB09238,Q02641
DB09238,Q13936
DB09238,P54284
DB09238,O00305
DB09238,O43497
DB09238,Q13698
DB09238,O95180
DB09239,P35348
DB09241,P29475
DB09241,P33402
DB09242,P08913
DB09242,Q9Y2I1
DB09244,P21397
DB09244,P08913
DB09244,P08908
DB09245,P21397
DB09256,P04818
DB09257,Q12882
DB09258,P00742
DB09258,P05546
DB09258,P01008
DB09262,P08172
DB09262,P20309
DB09262,P11229
DB09266,P22897
DB09270,P31040
DB09270,P56181
DB09272,P41143
DB09272,P41145
DB09272,P35372
DB09273,P29274
DB09273,O00408
DB09273,P07550
DB09279,P30556
DB09280,P13569
DB09282,P33402
DB09283,Q01064
DB09283,O76074
DB09283,Q14123
DB09283,Q9Y233
DB09283,Q9HCR9
DB09283,O95263
DB09283,O76083
DB09283,Q13370
DB09283,P16499
DB09283,P27815
DB09283,Q14432
DB09283,P51160
DB09283,Q07343
DB09283,O60658
DB09283,Q08493
DB09283,Q13946
DB09283,O00408
DB09283,P54750
DB09283,Q9NP56
DB09283,P35913
DB09283,P09619
DB09283,Q08499
DB09285,P09917
DB09285,Q15722
DB09285,P35354
DB09285,P21731
DB09286,P35348
DB09286,P14416
DB09286,P25100
DB09286,P21917
DB09286,P41595
DB09286,P35462
DB09286,P21728
DB09286,P28223
DB09286,P35368
DB09286,P08913
DB09288,P23219
DB09288,P21554
DB09288,Q8NER1
DB09288,P35354
DB09289,P35462
DB09289,P08908
DB09289,P35372
DB09289,P42261
DB09290,P46098
DB09291,P25103
DB09292,P08473
DB09295,P51800
DB09295,P35354
DB09295,P23219
DB09300,P20309
DB09300,P08172
DB09301,P15692
DB09301,P39905
DB09301,P13500
DB09301,P23560
DB09304,P18825
DB09304,P28335
DB09304,O95264
DB09304,P08913
DB09304,P08908
DB09304,P41595
DB09304,Q8WXA8
DB09304,P18089
DB09304,P46098
DB09304,A5X5Y0
DB09304,P50406
DB09304,P28221
DB09304,P30939
DB09304,Q70Z44
DB09304,P28222
DB09304,P34969
DB09304,P28223
DB09304,P28566
DB09304,Q13639
DB09317,P03372
DB09318,P03372
DB09327,P04818
DB09327,Q12882
DB09330,P00533
DB09332,P00734
DB09332,P38435
DB09332,P08709
DB09332,P07225
DB09332,P04070
DB09332,P00742
DB09332,P00740
DB09333,P55073
DB09336,P11836
DB09336,P16422
DB09338,P05186
DB09338,P29972
DB09338,P53985
DB09342,Q9NY46
DB09342,Q9UI33
DB09342,Q9Y5Y9
DB09342,Q15858
DB09342,Q99250
DB09342,P35498
DB09342,Q9UQD0
DB09342,Q01118
DB09342,P35499
DB09342,Q14524
DB09343,P19971
DB09345,Q9UI33
DB09345,Q9NY46
DB09345,Q9UQD0
DB09345,Q01118
DB09345,P35499
DB09345,Q15858
DB09345,Q14524
DB09345,P35498
DB09345,Q99250
DB09345,Q9Y5Y9
DB09351,P08588
DB09363,Q05940
DB09369,P03372
DB09371,P10275
DB09371,P04278
DB09371,P03372
DB09389,P18405
DB09389,P06401
DB09389,P10275
DB09401,P33402
DB09401,Q02153
DB09401,Q02108
DB09401,O75343
DB09409,Q14957
DB09409,O60391
DB09409,Q05586
DB09409,Q12879
DB09409,O15399
DB09409,Q13224
DB09409,Q8TCU5
DB09418,Q92911
DB09421,P34981
DB09460,Q16790
DB09460,P22748
